date,title,review,rating
2023-05-30 13:05:10,Nice app,This is very amazing app i gave 5 star ⭐️⭐️⭐️⭐️⭐️,5
2023-11-01 13:13:27,It is good but,The gpt doesn’t say anything 🙊,4
2023-09-13 13:35:29,It doesn’t have an proper answer,It doesn’t have an proper answer it show differ unrelated stupid answer,1
2024-10-18 03:27:54,Very inconsistent,"Messes up simple tasks, has too many errors",1
2024-10-14 12:12:44,HEAT ME OUT !!!,"If you put su””king machine 200 capacity,, this app will still SU*K more than the machine

They were sleeping when they made this app because the AI is sleeping right now",1
2024-08-16 16:38:04,To chat gpt,You are not,5
2024-10-07 08:59:11,App crashing,"App is crashing on opening 
Whats the matter?",1
2024-09-27 12:53:18,Download links won’t/don’t work,"The app is good. But when you need it, it won’t work",1
2024-03-02 10:23:03,Good sett and power ful,Always sett,5
2024-04-16 09:47:28,Pathetic,Since i have updated the app its not even replying just stuck,1
2023-12-03 18:34:18,Writings are special,Fantastic experiences,5
2024-02-13 10:12:56,Nice but way too costly 😡,You should reduce the price! Indians have hard time affording it!!!!!!!,2
2023-11-24 08:44:53,Thoughts into reality,It processes the thoughts and reality in an amazing way . Great app,5
2023-10-21 06:01:13,No mentor required now.,Guru is here,5
2023-10-27 08:55:39,Nothing better,Not reachable what i expected,2
2024-09-26 05:12:04,Hi5,Fantastic app.. Too supportive for me..,5
2024-05-20 15:35:33,Great,Really very helpful 👍,5
2024-07-08 10:50:53,Maths problems,many simple maths equations are answered wrong by chat gpt…a disappointment,2
2024-06-04 15:50:29,Unable to log in,"Login methods keep failing in app, Showing server issues 👎",1
2024-04-14 09:07:19,Chat GPT,It’s sweet. I learnt more with this app. It’s awesome and amazing,5
2024-04-25 09:42:33,Chat got is selling data,"I asked chat got about animation 
Now I got WhatsApp message animation
Is this coincidentally happening",1
2024-01-05 04:38:22,VERY USEFUL TO STUDENTS,ThanK YOU OPEN AI TEAM. Hearful thanks to all developers,5
2024-03-05 15:36:02,Hindi language  problem,Does not support Hindi in very much,2
2023-12-21 06:06:34,Great,You are amazing,5
2023-07-12 09:04:11,Not working properly,"From yesterday 
App is not working properly 
Not receiving any reply",1
2024-09-06 11:02:10,Chat got,Too good,5
2024-08-15 20:03:04,I love it,Very useful,5
2024-08-06 09:08:11,Best app,Very helpful and best app,5
2024-06-15 02:21:38,Genuine Review.,This is an amazing five star rated app.,5
2024-08-04 18:05:17,The limit to the photos thing is messed up!,So bad!,1
2024-01-11 08:55:48,Studies,Excellent love this app! Very helpful,5
2023-12-28 10:25:33,Excellent,Very useful,5
2023-12-23 12:53:20,Writing,I love this app . It is amazing,5
2023-11-15 05:31:05,Good teacher for 21 century,Awesome AI in my experience,5
2023-10-31 17:45:30,i love chat gpt,so useful so easy to use and amazing app favourite app easy to study with.,5
2023-11-13 10:19:41,Worst experience,It seems that you are not understanding my simple English,1
2023-10-23 11:56:29,im in love,this app is absolutely perfect i swear makes my life so much easier,5
2023-10-18 16:03:59,Feedback,Amazing,5
2023-10-20 13:29:25,The,5 stars are negative,4
2023-10-08 06:35:50,Excellent AI App,Very useful and fast,5
2023-10-12 17:32:59,Paste is not working,After updating app paste is not working.,1
2023-09-21 03:13:57,Review,This is an outstanding project!,5
2024-01-07 16:07:58,Best app.,Best app for research and improving productivity 10x.,5
2024-01-11 10:49:53,About,Worst app sometimes it not even work,1
2023-10-24 04:05:36,Nice app I improved so much,Nice,4
2023-10-02 19:11:17,Gamechanger,The future of humanity,5
2023-09-26 06:06:50,Beyond imagination,"Outstandingly smart & astoundingly attractive!
🍃🌹🙏",5
2024-10-24 11:17:50,Very good app for beginners,Excellent,5
2024-07-28 13:37:47,ChatGPT,Nothing to describe just amazing.,5
2024-09-30 05:06:09,Not as good,Procrastinating for the task for many weeks. Not clear about what to do and how to do.,1
2024-08-19 12:55:04,I love ChatGPT,I love to use ChatGPT… wherever I get stuck. Helps me 👍🏻,4
2024-07-02 17:25:19,Excellent,Superb App .. Must try to bost your IQ,5
2024-01-04 14:26:27,Chat GPT,It is very nice and very fast,5
2024-06-04 07:55:23,Server issue,Facing server issue not able to login,1
2024-03-05 11:46:12,Invalid Request,My app is not working showing error as invalid request,1
2024-01-11 10:19:58,Best app,It is easy to use,4
2023-09-12 13:15:16,Mind blowing 😮‍💨,Loveee the app!!!keep it up💕,5
2024-11-08 04:32:32,Best Apps ever,"Life have changed for good with ChatGPT
It’s not HumanVs AI
It’s Human with AI❤️❤️",5
2023-05-26 09:56:31,App isnt Downloading,Why am i not able to install or download on iphone SE 2nd generation,2
2024-11-07 10:43:21,Best support,Magical brain,5
2024-10-16 15:37:59,Life Saver,Thankyou for this amazing app,5
2024-09-21 19:51:08,Good,Great experience,5
2024-07-29 12:43:33,Review,It is very helpful,5
2024-04-25 06:44:55,I recommend,GPT is so good,5
2024-01-24 19:50:35,Best Tool,It’s best tool for the professionals,5
2023-10-13 20:24:38,5 *****,"Its amazing.
Very helpful😎",5
2023-11-06 16:03:50,Nice,The first time I try,4
2023-10-16 21:18:09,Not able to use the app,The app doesn’t allow me to search !!!! Please help!!!,1
2024-09-25 15:29:27,Amazing 🤩,What an helpful app ❤️,5
2023-08-01 18:49:50,Cannot login?,"I updated the new version now, login error???",1
2023-05-27 18:32:21,Real or fake,Is it official app or just an random ?,3
2023-12-01 19:40:46,Beyond expectations,I love it,5
2023-12-18 06:37:11,Opinionated,"While I ask about the genocide happening in Palestine, all this platform do is justifying and glorifying what israel is doing.",1
2023-11-26 10:21:29,Superb and enjoying,Nice userfiendly and powerfull AI results,5
2023-10-23 06:51:42,Online Buddy,ChatGPT is my online Buddy,5
2023-09-29 15:07:44,Chat GPT is awesome,"What a discovery hats off to the inventors , I love Chat GPT",5
2023-08-11 12:55:05,Nice app,Wonderful app,5
2024-10-08 05:12:46,Awesome,Bettrt than Google...Love it chat GOT and co pilot,5
2023-06-10 18:18:42,Data not updated,Its updated till sep 2021. Need latest updation,2
2024-09-15 06:32:07,GO FOR IT !!!!!!!!😁😁😁,Loveeee it that’s just what i needed,5
2024-09-10 09:18:10,I love it.,Best thing ever.,5
2024-09-06 01:44:36,Best AI,It’s just awesome! Too helpful!,5
2024-05-15 11:57:51,Review,It is very useful,5
2024-01-16 03:02:32,Section 17A,Nice explain,5
2024-01-13 01:47:29,Language demand,Please add Hindi language from apple,3
2024-01-05 15:29:09,Super smart,Just wow,5
2023-12-13 05:50:39,Awesome,"Nothing to say, just awesome 😊😇😍",5
2023-09-21 05:33:21,THE BEST,Nothing more to say,5
2023-09-16 07:29:19,Excellent,Nice and very useful,5
2023-06-04 17:40:21,this one is an essential.,Rise up AI!!!,5
2024-10-18 13:07:23,Amazing,Best for school,5
2023-05-28 09:32:58,Difficult to operate,Looks like you are signing in to different planet apps,1
2024-11-04 16:41:23,Lag,It works laggy in iPhone 15 pro max,2
2024-08-31 08:52:46,This is the best app,This is the best day ever,5
2024-08-20 15:15:56,Dear chat gpt,U are the best ai friend in the world,5
2024-08-09 11:16:11,Chat GPT,Very good I’m impressed,5
2024-05-21 20:32:21,Impressive,Mind blowing app love it ♥️♥️,5
2024-07-03 06:05:24,This is very bad giving only 6 try for gpt0,Asking money to use gpt0 very bad,1
2024-05-15 09:33:16,Review,It’s one of the fastest and best,5
2024-04-23 03:31:37,Very Useful 👍🏻,Very useful app..,5
2023-10-03 11:49:42,Nice,Very smart,5
2023-09-23 00:25:13,Fantastic,Wonders happens,5
2024-10-21 16:27:28,Superb,ChatGPT is my friend. My life saver.,5
2024-10-11 05:27:27,Amazing,Amazing that’s all,5
2024-06-10 04:59:01,Worst donot purcharse subscription,Wasted my 20$ on this trash not giving correct answers.,1
2024-01-11 04:16:53,Awesome,Out of the world,5
2024-04-11 19:35:07,Blady puzzles option,Idiot puzzle options can’t go thru it,1
2023-11-07 15:46:21,Chat GPT review,Chat GPT is just  a help of time,5
2023-11-11 20:19:23,Last update is in Jan 2022 for GPT3,It’s outdated. Time to move to other good options. It’s already become a primitive AI.,1
2023-10-19 22:35:16,Very helpful,Good,5
2023-05-27 09:38:33,Minimalistic,Animations and haptics are smooth with minimal effort.,5
2024-10-29 04:40:10,Hello I’m Hardik,This ai is very good for productivity and gaining knowledge,5
2024-09-27 22:21:49,Just wow,Thanks a lot for this OpenAI 😂,5
2024-08-08 08:49:48,SQL,Excellent explanation I like a this app,5
2024-07-27 14:00:56,Chenge my life,It’s a wardan,5
2024-03-06 06:32:36,Awesome,Best ai i have ever seen.,5
2024-02-28 08:02:46,Just get it 👌,Its good,5
2024-02-03 11:46:59,Free consultant,Free consultant with trillions of data,5
2023-12-01 11:48:12,Chatgpt,Its a verg good app for clearing your doubts.,5
2023-10-24 14:25:58,This  is very helpful and useful 1☺️,Hhhh,5
2023-11-24 16:49:09,NEED A BIG SEND BUTTON,Please make the send button a little bigger. I have to press it like 5times to hit send.,1
2023-08-23 17:26:19,Outstanding,Great app,4
2023-09-16 02:57:53,Not working,The app is not working and moreover it fails to start even.,1
2023-08-21 09:18:54,STUCK ALL THE TIME,"Stuck every time doesn't work properly, kindly fix it",1
2023-05-29 21:42:45,Easy to use,Helping too much👌,1
2024-08-27 11:56:22,Best app 🔥,This is the best app to complete Assignments 💯,5
2023-12-29 17:27:12,Chat got god,Very good,5
2024-04-12 11:26:32,Quality of responses,It is giving pretty crappy responses to focused questions. As of now chat gpt is a failure.,1
2023-11-07 06:02:15,Very useful,👍,5
2023-06-01 02:55:09,Boost yourself 10x 🦾💪,Thanks for launching this awesome App,5
2023-09-20 06:13:42,Hindus Don’t Download It,I Had seen That If We Ask Jokes On Lord Ram Then Its Shows its Joke On Lord Ram If We Ask Jokes On Allah Then Its Show “ I can’t Reply To It “ So Plz Guys Don’t Download It .,1
2023-05-27 16:49:16,Love it!,All the love for Haptic feedback :),5
2024-10-14 14:10:34,About chat gpt,Chat gpt is awesome,5
2024-07-31 06:15:08,Happy,What a blessing,5
2024-03-08 19:12:34,Perfect,I love this,5
2024-02-04 03:30:46,Chat GPT,I love your awnsers,5
2024-01-19 13:55:18,Good sense of humour,It’s just awesome,5
2023-12-31 03:11:26,Appreciations,"Chat gpt was an awesome 
 Get back ai",5
2023-12-27 14:19:20,Thank u,Thank u,5
2023-05-26 13:05:09,Works Like A Charm !,I Mean Its Great,5
2024-11-09 06:06:54,Amazing 🤩,Thank a lot 🤍✨🫶🏻,5
2024-11-05 09:10:23,Intelligent,Best app in the world,5
2024-10-07 18:28:25,ChatGPT,He is my best friend,5
2024-09-05 04:49:25,Review,"ChatGPT is a great app, really helpful!",5
2024-07-07 06:44:46,Chat GPT,Love the experience,5
2024-06-25 02:27:19,Best for exam studies,Very good for studing in college exams,5
2024-05-01 12:03:33,The best application,Sorted life,5
2024-06-07 04:52:27,Image creation not working,Dall.e is not able to create images,1
2024-01-24 06:51:27,Flawless app,Good for idiotic essays,5
2024-01-07 16:12:05,Absolutely amazing 👌🏻,This my savior of all MBBS assignments 🙏🏻😊,5
2023-10-18 10:58:07,Mathematics,Its not that great with its mathematical component,5
2023-10-17 08:09:35,Neighborhood,Prompt n nice,5
2023-10-07 03:44:36,ChatGPT,It’s amazing…getting 100%,5
2024-09-23 15:18:09,Best thing ever,Love it!!,5
2024-03-13 10:40:14,Nice 😗,Thanks Gpt … such a good and helpful apps 😊,5
2024-06-08 17:17:41,not worth the money,"its fine for light use (just use the free 3.5 version) but if you use it a lot, you will notice that it … makes everything up",1
2023-10-29 09:46:18,senior corporate executive,Great results,5
2024-02-02 09:38:28,Language problem,I used to speak Hindi English he only answered Arabic,1
2023-10-28 09:10:36,5 star,ChatGPT is fantastically developed,5
2024-01-20 00:57:18,Sick,Truly awesome,5
2024-10-17 07:37:12,Very bad app,It keeps on shows me to upgrade,1
2024-07-29 15:59:03,So lazy to work,Even I’m much interested in work,1
2024-06-18 10:47:43,The worst ai,It is very slow google is better,1
2023-12-15 08:46:00,Sign in error,"I can’t sign in with google
It says “bad url”",1
2023-12-12 18:27:34,WORST,"Very irrelevant, asking something and not getting replies for 4 days straight away",1
2023-11-15 09:51:47,Best AI App,Best AI App ever built for humanity so far!,5
